osm_id,osm_type,name,opening_hours,amenity,parking,fuel,capacity,public_transport,operator,leisure,layer,railway,surface,building,longitude,latitude,geom_type
"10844067706",nodes,МиниСклад,Mo-Su 10:00-22:00,,,,,,,,,,,warehouse,30.381169,59.972433,POINT
"6365285072",nodes,,,parking,surface,,"14",,,,,,asphalt,,30.4072752,59.9609873,POINT
"6365285073",nodes,,,parking,surface,,"6",,,,,,asphalt,,30.4067071,59.9612784,POINT
"6365285071",nodes,,,parking,surface,,"4",,,,,,asphalt,,30.4067173,59.9607738,POINT
"3695893366",nodes,,,,,,,,,,,,,garage,30.4096552,59.9704255,POINT
"3695896227",nodes,,,,,,,,,,,,,garage,30.410292,59.9706273,POINT
"5596271839",nodes,,,parking,surface,,,,,,,,asphalt,,30.3646123,59.9584162,POINT
"2129702281",nodes,,,parking,surface,,,,,,,,,,30.3678267,59.9549093,POINT
"61188306",ways_poly,,,,,,,,,,,,,yes,30.3631140421989,59.977428554524,POLYGON
"60980077",ways_poly,,,,,,,,,,,,,yes,30.3636657754743,59.976611408127,POLYGON
"237832546",ways_poly,,,,,,,,,,,,,service,30.36402895,59.97745375,POLYGON
"1204093412",ways_poly,,,,,,,,,,,,,yes,30.3642946986275,59.976625083386,POLYGON
"237839240",ways_poly,,,,,,,,,,,,,yes,30.3652011730961,59.9771060930754,POLYGON
"59853685",ways_poly,,,,,,,,,,,,,yes,30.3635266002375,59.9835607629624,POLYGON
"1144553060",ways_poly,,,,,,,,,,,,,apartments,30.3661584732125,59.9819005127003,POLYGON
"1144553061",ways_poly,,,,,,,,,,,,,construction,30.3663311121024,59.9833990282253,POLYGON
"1144553062",ways_poly,,,,,,,,,,,,,construction,30.3671735588323,59.9829829817303,POLYGON
"246170836",ways_poly,,,parking,surface,,,,,,,,,,30.3659565674277,59.9770000102424,POLYGON
"237839238",ways_poly,,,,,,,,,,,,,yes,30.3667053827935,59.9773460069078,POLYGON
"1204094120",ways_poly,,,,,,,,,,,,,yes,30.3669387842797,59.9749490907593,POLYGON
"60980093",ways_poly,,,,,,,,,,,,,yes,30.3668423208366,59.9754169401443,POLYGON
"60980128",ways_poly,,,,,,,,,,,,,yes,30.3667281,59.974182,POLYGON
"60980138",ways_poly,,,,,,,,,,,,,yes,30.3664852827958,59.9732013013869,POLYGON
"1204084442",ways_poly,,,,,,,,,,,,,yes,30.3653704,59.97512915,POLYGON
"1204084443",ways_poly,,,,,,,,,,,,,yes,30.365785820442,59.9750832936456,POLYGON
"60980143",ways_poly,Бизнес-центр «Менделеевский»,,,,,,,,,,,,office,30.3656938328584,59.9764664039737,POLYGON
"1204084439",ways_poly,,,,,,,,,,,,,yes,30.3651454337648,59.9759832523891,POLYGON
"1204084441",ways_poly,,,,,,,,,,,,,yes,30.36514095,59.97514125,POLYGON
"1204084440",ways_poly,,,,,,,,,,,,,yes,30.36484425,59.9751886,POLYGON
"60980089",ways_poly,,,,,,,,,,,,,yes,30.3645530280192,59.9755756597624,POLYGON
"1204093410",ways_poly,,,,,,,,,,,,,yes,30.3644887,59.9764138,POLYGON
"60980094",ways_poly,,,,,,,,,,,,,industrial,30.3636215307211,59.9760650425658,POLYGON
"1204084438",ways_poly,,,,,,,,,,,,,yes,30.3637574628667,59.9754808970932,POLYGON
"1204084437",ways_poly,,,,,,,,,,,,,yes,30.3635099060452,59.9754022123593,POLYGON
"1204084436",ways_poly,,,,,,,,,,,,,yes,30.3633794448621,59.9751653959336,POLYGON
"60980085",ways_poly,,,,,,,,,,,,,yes,30.3635056586501,59.9747457079254,POLYGON
"60980096",ways_poly,,,,,,,,,,,,,yes,30.364074,59.97445385,POLYGON
"60980124",ways_poly,,,,,,,,,,,,,yes,30.36340245,59.97375545,POLYGON
"191553812",ways_poly,,,,,,,,,,,,,yes,30.3650276335343,59.9743251304438,POLYGON
"191553815",ways_poly,,,,,,,,,,,,,yes,30.36478485,59.97195295,POLYGON
"514417055",ways_poly,,,,,,,,,,,,,yes,30.3644075696827,59.9721029637508,POLYGON
"60694382",ways_poly,,,,,,,,,,,,,yes,30.3634322271677,59.9718407623802,POLYGON
"350647602",ways_poly,,,parking,surface,,,,,,,,ground,,30.366065136374,59.9714676988187,POLYGON
"60980088",ways_poly,,,,,,,,,,,,,yes,30.3657960668987,59.971609946408,POLYGON
"60980119",ways_poly,,,,,,,,,,,,,yes,30.3677919019359,59.971783418176,POLYGON
"60980076",ways_poly,,,,,,,,,,,,,yes,30.36748055,59.97309475,POLYGON
"60980118",ways_poly,,,,,,,,,,,,,yes,30.36800175,59.9731389,POLYGON
"60980111",ways_poly,,,,,,,,,,,,,yes,30.36777855,59.97428395,POLYGON
"60980090",ways_poly,,,,,,,,,,,,,yes,30.3675871515592,59.9762631989566,POLYGON
"527070360",ways_poly,,,,,,,,,,,,,yes,30.36774175,59.9762516,POLYGON
"60980098",ways_poly,,,,,,,,,,,,,yes,30.3680861405618,59.975806066388,POLYGON
"60980117",ways_poly,,,,,,,,,,,,,yes,30.36769932058,59.9749672930868,POLYGON
"237839239",ways_poly,,,,,,,,,,,,,yes,30.36837435,59.9765032,POLYGON
"60980140",ways_poly,,,,,,,,,,,,,yes,30.3690385767683,59.9754053781628,POLYGON
"60980135",ways_poly,,,,,,,,,,,,,yes,30.3688865680819,59.9739808036089,POLYGON
"60980136",ways_poly,,,,,,,,,,,,,yes,30.3682215419974,59.9744184828945,POLYGON
"60980137",ways_poly,,,,,,,,,,,,,yes,30.3682669501521,59.973717211713,POLYGON
"60980116",ways_poly,,,,,,,,,,,,,yes,30.36876065,59.9735028,POLYGON
"140781399",ways_poly,,,,,,,,,,,,,yes,30.36902295,59.97327385,POLYGON
"60980075",ways_poly,,,,,,,,,,,,,yes,30.3698775,59.9737873,POLYGON
"40153291",ways_poly,,,,,,,,,,,,,yes,30.3691724388022,59.9760815831915,POLYGON
"60980129",ways_poly,,,,,,,,,,,,,yes,30.3696320040661,59.9747385408191,POLYGON
"331482057",ways_poly,,,,,,,,,,,,,yes,30.3704937501897,59.9753708456752,POLYGON
"331482056",ways_poly,,,,,,,,,,,,,yes,30.3709660812375,59.9757205461654,POLYGON
"60980092",ways_poly,,,,,,,,,,,,,yes,30.3703205635576,59.9734959719097,POLYGON
"1203419198",ways_poly,,,,,,,,,,,,,yes,30.3710406894307,59.9721681329087,POLYGON
"60980120",ways_poly,,,,,,,,,,,,,yes,30.3694711531409,59.9719464056237,POLYGON
"60148390",ways_poly,,,,,,,,,,,,,industrial,30.3716766901637,59.9720653833937,POLYGON
"1203419193",ways_poly,,,parking,,,,,,,,,asphalt,,30.37181015,59.97236195,POLYGON
"176331802",ways_poly,,,,,,,,,,,,,yes,30.3729961629216,59.9718585407362,POLYGON
"506068953",ways_poly,,,,,,,,,,,,,yes,30.3747144328758,59.9726134506778,POLYGON
"60148384",ways_poly,,,,,,,,,,,,,yes,30.3737728644256,59.9719407113002,POLYGON
"60148366",ways_poly,,,,,,,,,,,,,yes,30.3737592640145,59.9716325510676,POLYGON
"1203419184",ways_poly,,,,,,,,,,,,,yes,30.3735416980627,59.9740765828917,POLYGON
"1203419183",ways_poly,,,,,,,,,,,,,roof,30.3736467111663,59.9741892670242,POLYGON
"60148381",ways_poly,,,,,,,,,,,,,yes,30.3740124480468,59.9743329829941,POLYGON
"1203419181",ways_poly,,,,,,,,,,,,,yes,30.37433575,59.97375015,POLYGON
"1203419182",ways_poly,,,,,,,,,,,,,roof,30.3740279731932,59.9738508657702,POLYGON
"1203419179",ways_poly,,,,,,,,,,,,,yes,30.37408025,59.97454925,POLYGON
"142381681",ways_poly,,,,,,,,,,,,,yes,30.3744015274077,59.9760769844436,POLYGON
"527070362",ways_poly,,,parking,surface,,,,,,,,,,30.3742721158759,59.9755871139821,POLYGON
"477869976",ways_poly,DiBO,24/7,car_wash,,,,,,,,,,roof,30.37332445,59.9752487,POLYGON
"60980112",ways_poly,,,,,,,,,,,,,yes,30.3725995582356,59.9741529944434,POLYGON
"60148376",ways_poly,,,,,,,,,,,,,industrial,30.372933255199,59.9730730863103,POLYGON
"242204722",ways_poly,,,,,,,,,,,,,yes,30.3716933323192,59.974477750572,POLYGON
"331482058",ways_poly,,,,,,,,,,,,,yes,30.3712342866852,59.9731836611376,POLYGON
"60980123",ways_poly,,,,,,,,,,,,,yes,30.3713253982583,59.9750779910817,POLYGON
"1203126468",ways_poly,,,,,,,,,,,,,service,30.3713974687587,59.9772307472047,POLYGON
"59853703",ways_poly,,,,,,,,,,,,,apartments,30.3716894966331,59.9769288378659,POLYGON
"704190171",ways_poly,,,parking,,,,,,,,,,,30.3711641026939,59.9783608125763,POLYGON
"1227855817",ways_poly,,,,,,,,,,,,,service,30.3712618762048,59.9794067339633,POLYGON
"364491650",ways_poly,,,parking,multi-storey,,"335",,,,,,,garage,30.3721376566615,59.9785948952764,POLYGON
"1227855801",ways_poly,,,,,,,,,,,,,service,30.3724011172859,59.9789952486667,POLYGON
"364491649",ways_poly,,,,,,,,,,,,,apartments,30.3723066350083,59.9797178617025,POLYGON
"1227855881",ways_poly,,,parking,,,,,,,,,,,30.3724267739607,59.9779005314901,POLYGON
"1227855883",ways_poly,,,,,,,,,,,,,garage,30.3724598321901,59.9770271232879,POLYGON
"307035221",ways_poly,,,parking,multi-storey,,,,,,,,,parking,30.3732642236181,59.9774707004943,POLYGON
"307035220",ways_poly,,,,,,,,,,,,,apartments,30.3736281186174,59.977980628131,POLYGON
"1144553064",ways_poly,,,,,,,,,,,,,construction,30.3737324278896,59.9768367199828,POLYGON
"307035219",ways_poly,,,,,,,,,,,,,apartments,30.3746676509072,59.9787609713735,POLYGON
"1227855797",ways_poly,,,,,,,,,,,,,service,30.3739818,59.98019135,POLYGON
"1227855864",ways_poly,,,,,,,,,,,,,service,30.3736560774546,59.9785561664158,POLYGON
"555770445",ways_poly,,,parking,multi-storey,,"159",,,,,,,parking,30.3731256864177,59.9790543715499,POLYGON
"1227855798",ways_poly,,,parking,surface,,,,,,,,asphalt,,30.3734178376876,59.980373405596,POLYGON
"1227855799",ways_poly,,,parking,surface,,,,,,,,asphalt,,30.3731824695892,59.9801851751897,POLYGON
"1059880847",ways_poly,,,,,,,,,,,,,yes,30.3731076,59.98013565,POLYGON
"307038523",ways_poly,,,,,,,,,,,,,apartments,30.3739838795569,59.9808386413711,POLYGON
"1059880853",ways_poly,,,,,,,,,,,,,service,30.3728829571945,59.9805635173834,POLYGON
"59853686",ways_poly,,,,,,,,,,,,,yes,30.3723252328224,59.9813065372454,POLYGON
"59853692",ways_poly,Электроподстанция №93,,,,,,,,,,,,industrial,30.3716109621141,59.9814456083598,POLYGON
"59853662",ways_poly,,,,,,,,,,,,,garages,30.3711843068155,59.9810591411437,POLYGON
"307861371",ways_poly,,,,,,,,,,,,,yes,30.3699886,59.9814203,POLYGON
"307861372",ways_poly,,,,,,,,,,,,,yes,30.3703665,59.9816867,POLYGON
"364491648",ways_poly,,,,,,,,,,,,,apartments,30.3706691243077,59.9788794039819,POLYGON
"1227855834",ways_poly,,,,,,,,,,,,,service,30.3709363,59.97855225,POLYGON
"104495604",ways_poly,,,,,,,,,,,,,industrial,30.370975931707,59.9772820078663,POLYGON
"142381687",ways_poly,,,,,,,,,,,,,yes,30.3683975341205,59.9799714990482,POLYGON
"1203126475",ways_poly,,,,,,,,,,,,,service,30.3674563,59.9783701,POLYGON
"1056487832",ways_poly,,,,,,,,,,,,,yes,30.36776895,59.98037325,POLYGON
"59853670",ways_poly,Роснефть,24/7,fuel,,,,,,,,,,yes,30.3673327763811,59.979890729286,POLYGON
"1207028712",ways_poly,,,,,,,,,,,,,construction,30.3679005233658,59.9828925780265,POLYGON
"1270342550",ways_poly,,,,,,,,,,,,,construction,30.364998775843,59.9829787668373,POLYGON
"1270342559",ways_poly,,,,,,,,,,,,,construction,30.3705244383512,59.9805298700865,POLYGON
"1270342560",ways_poly,,,,,,,,,,,,,construction,30.3696707100364,59.9799398736021,POLYGON
"1270342561",ways_poly,,,,,,,,,,,,,yes,30.3665345059464,59.9809879317932,POLYGON
"1270342563",ways_poly,,,,,,,,,,,,,construction,30.3762174465617,59.9782395898463,POLYGON
"60694367",ways_poly,,,,,,,,,,,,,yes,30.3611325262108,59.9719295040073,POLYGON
"60694366",ways_poly,,,,,,,,,,,,,yes,30.36175755,59.9739662,POLYGON
"60694369",ways_poly,,,,,,,,,,,,,yes,30.3625019044351,59.9727161833716,POLYGON
"1204132124",ways_poly,,,,,,,,,,,,,yes,30.362493497683,59.9729577167333,POLYGON
"60694375",ways_poly,,,,,,,,,,,,,yes,30.362560049371,59.9735273528784,POLYGON
"60980083",ways_poly,,,,,,,,,,,,,yes,30.3624571032364,59.9743881991028,POLYGON
"602214420",ways_poly,,,,,,,,,,,,,yes,30.3623321904593,59.9756935402861,POLYGON
"332106650",ways_poly,,,,,,,,,,,,,yes,30.3618193397599,59.9765526867724,POLYGON
"198289485",ways_poly,,,,,,,,,,,,,industrial,30.36217075,59.9760583,POLYGON
"60980144",ways_poly,,,,,,,,,,,,,yes,30.3614138530248,59.9752518468667,POLYGON
"602214419",ways_poly,,,,,,,,,,,,,yes,30.3618120322172,59.9760417793021,POLYGON
"1204084467",ways_poly,,,,,,,,,,,,,service,30.3616659094495,59.9764755683036,POLYGON
"60980081",ways_poly,,,,,,,,,,,,,service,30.36102525,59.97563925,POLYGON
"1204084466",ways_poly,,,,,,,,,,,,,yes,30.3608044702718,59.9757556848803,POLYGON
"60694380",ways_poly,,,,,,,,,,,,,yes,30.3613537329094,59.9732080019597,POLYGON
"60694365",ways_poly,,,,,,,,,,,,,yes,30.3609045166742,59.9735292500126,POLYGON
"60980147",ways_poly,,,,,,,,,,,,,yes,30.3605227651544,59.9741537658944,POLYGON
"60694374",ways_poly,,,,,,,,,,,,,yes,30.359999265673,59.9730827990677,POLYGON
"1204084449",ways_poly,,,,,,,,,,,,,yes,30.3597241658395,59.9733557742638,POLYGON
"1204084450",ways_poly,,,,,,,,,,,,,yes,30.3593770944771,59.9732784475315,POLYGON
"331482048",ways_poly,,,,,,,,,,,,,yes,30.3596347288518,59.9748944540078,POLYGON
"60980101",ways_poly,,,,,,,,,,,,,yes,30.3600958019124,59.975027929206,POLYGON
"60980132",ways_poly,,,,,,,,,,,,,yes,30.3601860035181,59.9746278619496,POLYGON
"61188304",ways_poly,,,,,,,,,,,,,yes,30.35939645,59.9757895,POLYGON
"61188417",ways_poly,,,,,,,,,,,,,warehouse,30.3597477627007,59.9774045651972,POLYGON
"1204132110",ways_poly,,,,,,,,,,,,,warehouse,30.3601919169156,59.977550986908,POLYGON
"1204132109",ways_poly,,,,,,,,,,,,,yes,30.3605652123064,59.9765865372527,POLYGON
"1204132108",ways_poly,,,,,,,,,,,,,yes,30.3605378739806,59.9771965614697,POLYGON
"1061829337",ways_poly,,,,,,,,,,,,,industrial,30.3610085572232,59.9779781179465,POLYGON
"1204132107",ways_poly,,,,,,,,,,,,,yes,30.3607603528387,59.9777706477805,POLYGON
"1204084475",ways_poly,,,,,,,,,,,,,roof,30.3598289696897,59.9787644614391,POLYGON
"61188383",ways_poly,,,,,,,,,,,,,commercial,30.3613762016326,59.9785370877517,POLYGON
"1061829338",ways_poly,,,,,,,,,,,,,industrial,30.3614275114387,59.9779027125319,POLYGON
"237829538",ways_poly,,,,,,,,,,,,,yes,30.3627253419591,59.9775898282158,POLYGON
"60694376",ways_poly,,,,,,,,,,,,,yes,30.3631085329772,59.9725205020092,POLYGON
"669811397",ways_poly,,,,,,,,,,,,,yes,30.3626282325723,59.9722132336565,POLYGON
"60980146",ways_poly,,,,,,,,,,,,,yes,30.3626543228893,59.9754602169342,POLYGON
"60980082",ways_poly,,,,,,,,,,,,,yes,30.3630495898877,59.9751944042061,POLYGON
"60980122",ways_poly,,,,,,,,,,,,,yes,30.3629258885916,59.976351440497,POLYGON
"60980091",ways_poly,,,,,,,,,,,,,yes,30.3625729306653,59.9762432112678,POLYGON
"1203429614",ways_poly,,,,,,,,,,,,,yes,30.3633037010202,59.9835118329727,POLYGON
"60980130",ways_poly,,,,,,,,,,,,,yes,30.3633381885916,59.976492740497,POLYGON
"61282434",ways_poly,,,,,,,,,,,,,yes,30.3526408697194,59.9661856544641,POLYGON
"28911549",ways_poly,,,,,,,,,,,,,kindergarten,30.3531418977737,59.9649602950579,POLYGON
"1172307773",ways_poly,,,,,,,,,,,,,yes,30.3537707713065,59.9656337776199,POLYGON
"691519496",ways_poly,,,,,,,,,,,,,garages,30.3544317496479,59.9658269549925,POLYGON
"61282441",ways_poly,,,,,,,,,,,,,garages,30.3544411876381,59.966219419033,POLYGON
"61282414",ways_poly,,,,,,,,,,,,,yes,30.3540931,59.96649545,POLYGON
"61282425",ways_poly,,,,,,,,,,,,,yes,30.35383845,59.966596,POLYGON
"61282445",ways_poly,ДК Прогресс,,,,,,,,,,,,garages,30.35392985,59.96603285,POLYGON
"958194865",ways_poly,,,,,,,,,,,,,yes,30.3535627549331,59.965958107799,POLYGON
"61282402",ways_poly,,,,,,,,,,,,,yes,30.3535398561195,59.966207514804,POLYGON
"28911510",ways_poly,,,,,,,,,,,,,office,30.3536285909798,59.9677858663127,POLYGON
"958194868",ways_poly,,,parking,surface,,,,,,,,asphalt,,30.35357355,59.96805375,POLYGON
"61282416",ways_poly,,,,,,,,,,,,,yes,30.3543935901196,59.9669379173877,POLYGON
"61282411",ways_poly,,,,,,,,,,,,,yes,30.3545361837616,59.9676270731169,POLYGON
"61282417",ways_poly,,,,,,,,,,,,,yes,30.3546141530744,59.9666054071138,POLYGON
"61282422",ways_poly,,,,,,,,,,,,,yes,30.3546182908044,59.9656259014774,POLYGON
"61282398",ways_poly,,,,,,,,,,,,,yes,30.3550945487399,59.9649053265436,POLYGON
"61282401",ways_poly,,,,,,,,,,,,,yes,30.3554351,59.96535095,POLYGON
"61282404",ways_poly,,,,,,,,,,,,,yes,30.35527125,59.96408565,POLYGON
"61282427",ways_poly,,,,,,,,,,,,,yes,30.3546755814477,59.9641889530747,POLYGON
"28911566",ways_poly,,,,,,,,,,,,,office,30.353650402721,59.9641931955957,POLYGON
"28911573",ways_poly,,,,,,,,,,,,,yes,30.3538964576005,59.9638645334735,POLYGON
"61282321",ways_poly,,,,,,,,,,,,,office,30.3541730884377,59.9634979138648,POLYGON
"28911581",ways_poly,,,,,,,,,,,,,industrial,30.3544223583344,59.9630821359976,POLYGON
"185957596",ways_poly,,,,,,,,,,,,,office,30.3540040699108,59.9622017972708,POLYGON
"1169422354",ways_poly,,,,,,,,,,,,,apartments,30.3537608876269,59.96190433595,POLYGON
"239441459",ways_poly,Бегемот,24/7,car_wash,,,,,,,,,,yes,30.3535660640781,59.9615417251007,POLYGON
"28713378",ways_poly,,,,,,,,,,,,,store,30.3535848878328,59.9612872560763,POLYGON
"1169422346",ways_poly,,,,,,,,,,,,,yes,30.3541769121881,59.9616887204496,POLYGON
"1169422345",ways_poly,,,,,,,,,,,,,yes,30.3541833741577,59.9614669233778,POLYGON
"1169422348",ways_poly,,,,,,,,,,,,,yes,30.3544354669071,59.9617082198713,POLYGON
"28713379",ways_poly,,,,,,,,,,,,,apartments,30.3544547907331,59.9611690530092,POLYGON
"28713380",ways_poly,Империя парк,,,,,,,,,,,,yes,30.3546917758504,59.961520239966,POLYGON
"28713395",ways_poly,,,,,,,,,,,,,yes,30.3549334250984,59.962259094062,POLYGON
"249506086",ways_poly,,,parking,,,,,,,,,,,30.354862301206,59.9623392447779,POLYGON
"28713394",ways_poly,,,,,,,,,,,,,apartments,30.3552209969569,59.9627014629075,POLYGON
"218327898",ways_poly,,,,,,,,,,,,,yes,30.3551650975201,59.9609625319101,POLYGON
"361374129",ways_poly,,,,,,,,,,,,,yes,30.35559715,59.96176235,POLYGON
"218326861",ways_poly,Храм Святителя Николая Чудотворца,"Mo-Fr 09:00-21:00; Sa-Su 09:00-19:00",place_of_worship,,,,,,,,,,church,30.3561235804616,59.9614290979085,POLYGON
"1215788229",ways_poly,,,,,,,,,,,,,yes,30.3563417604474,59.9613238204057,POLYGON
"1215788221",ways_poly,,,,,,,,,,,,,yes,30.356626086435,59.961419329708,POLYGON
"1215788222",ways_poly,,,,,,,,,,,,,yes,30.3565138645451,59.9612901195165,POLYGON
"263920997",ways_poly,,,,,,,,,,,,,yes,30.3571843947132,59.9618841696073,POLYGON
"158544579",ways_poly,,,,,,,,,,,,,yes,30.356999968994,59.9626219432298,POLYGON
"61282436",ways_poly,,,,,,,,,,,,,yes,30.356613748454,59.9627512235777,POLYGON
"158544606",ways_poly,,,,,,,,,,,,,garage,30.35687545,59.96379245,POLYGON
"61282407",ways_poly,,,,,,,,,,,,,yes,30.3568918972737,59.9631637620994,POLYGON
"158544663",ways_poly,,,,,,,,,,,,,yes,30.3573498,59.96333305,POLYGON
"158544474",ways_poly,,,,,,,,,,,,,garages,30.3571294356627,59.9638168187207,POLYGON
"61282412",ways_poly,,,,,,,,,,,,,yes,30.3570016853261,59.9633858992594,POLYGON
"1169422365",ways_poly,,,,,,,,,,,,,yes,30.3570274606326,59.9642646728581,POLYGON
"1169422369",ways_poly,,,,,,,,,,,,,yes,30.3571942,59.9639538,POLYGON
"1169422364",ways_poly,,,,,,,,,,,,,garages,30.3572296152834,59.9643951428824,POLYGON
"61282410",ways_poly,,,,,,,,,,,,,yes,30.3567585717004,59.9646221538354,POLYGON
"1169422371",ways_poly,,,,,,,,,,,,,yes,30.3567622661306,59.9639426650257,POLYGON
"1169422380",ways_poly,,,,,,,,,,,,,yes,30.35573705,59.96379885,POLYGON
"61282419",ways_poly,,,,,,,,,,,,,apartments,30.3557896935273,59.9636623458867,POLYGON
"61282435",ways_poly,,,,,,,,,,,,,yes,30.3556827560648,59.9645249294677,POLYGON
"61282409",ways_poly,,,,,,,,,,,,,yes,30.3561169119859,59.9650287695333,POLYGON
"61282418",ways_poly,,,,,,,,,,,,,yes,30.3560827183342,59.9657598981158,POLYGON
"61282403",ways_poly,,,,,,,,,,,,,yes,30.3560015975249,59.9659742128139,POLYGON
"61282406",ways_poly,,,,,,,,,,,,,yes,30.35569415,59.96583815,POLYGON
"61282399",ways_poly,,,,,,,,,,,,,yes,30.3556280479631,59.9666794671023,POLYGON
"158544443",ways_poly,,,,,,,,,,,,,yes,30.356470248781,59.9682029222835,POLYGON
"60825624",ways_poly,,,,,,,,,,,,,yes,30.3573818127535,59.9674476088276,POLYGON
"158544494",ways_poly,,,,,,,,,,,,,yes,30.3569898,59.9671041,POLYGON
"1172307777",ways_poly,,,,,,,,,,,,,yes,30.3566267320909,59.9658326281468,POLYGON
"61282429",ways_poly,,,,,,,,,,,,,yes,30.35665775,59.9653257,POLYGON
"61282437",ways_poly,,,,,,,,,,,,,yes,30.3567979723477,59.9649860123588,POLYGON
"61282400",ways_poly,,,,,,,,,,,,,yes,30.3572691,59.9650356,POLYGON
"158544489",ways_poly,,,,,,,,,,,,,yes,30.3582288882126,59.9663824309551,POLYGON
"158544500",ways_poly,,,,,,,,,,,,,yes,30.35873605,59.96704465,POLYGON
"158544652",ways_poly,,,,,,,,,,,,,yes,30.3591990332326,59.9680307001985,POLYGON
"158544612",ways_poly,,,,,,,,,,,,,yes,30.3592262,59.96645305,POLYGON
"158544555",ways_poly,,,,,,,,,,,,,yes,30.3591597864526,59.966046484964,POLYGON
"158544707",ways_poly,,,,,,,,,,,,,yes,30.3590255525768,59.9662529969411,POLYGON
"158544535",ways_poly,,,,,,,,,,,,,yes,30.3586593980657,59.9666717832605,POLYGON
"158544643",ways_poly,,,,,,,,,,,,,yes,30.3585142142531,59.9664403581127,POLYGON
"158544681",ways_poly,,,,,,,,,,,,,yes,30.3587049308182,59.9631237044688,POLYGON
"158544712",ways_poly,,,,,,,,,,,,,garages,30.3584137034277,59.9639351356789,POLYGON
"61282428",ways_poly,,,,,,,,,,,,,apartments,30.3577881032397,59.9643327752039,POLYGON
"61282424",ways_poly,,,,,,,,,,,,,apartments,30.3579006414666,59.964101195072,POLYGON
"61282444",ways_poly,,,,,,,,,,,,,garages,30.3576001336055,59.96369051392,POLYGON
"158544531",ways_poly,,,,,,,,,,,,,garages,30.3574788895064,59.9638511679104,POLYGON
"61282426",ways_poly,,,,,,,,,,,,,yes,30.3582855,59.96304725,POLYGON
"158544730",ways_poly,,,,,,,,,,,,,yes,30.3581391847777,59.9622184650546,POLYGON
"61282442",ways_poly,,,,,,,,,,,,,yes,30.3576816755942,59.9627873157631,POLYGON
"61282448",ways_poly,,,,,,,,,,,,,yes,30.35779765,59.9623493,POLYGON
"158544660",ways_poly,,,,,,,,,,,,,yes,30.3592582183538,59.9591336812802,POLYGON
"158544676",ways_poly,,,,,,,,,,,,,yes,30.3592771044144,59.9589588523734,POLYGON
"158544690",ways_poly,,,,,,,,,,,,,yes,30.3591569262439,59.9588410108807,POLYGON
"158544698",ways_poly,,,,,,,,,,,,,yes,30.3591160447431,59.9586535428944,POLYGON
"158544495",ways_poly,,,,,,,,,,,,,yes,30.3590414998003,59.9584787165008,POLYGON
"60974085",ways_poly,,,,,,,,,,,,,yes,30.3590620136795,59.957282305799,POLYGON
"1192940657",ways_poly,,,,,,,,,,,,,yes,30.3584719491539,59.9570463888531,POLYGON
"158544570",ways_poly,,,,,,,,,,,,,yes,30.3583439006919,59.9587231331112,POLYGON
"158544631",ways_poly,,,,,,,,,,,,,yes,30.3575797656225,59.9597953969623,POLYGON
"28713370",ways_poly,,,,,,,,,,,,,yes,30.35782635,59.9599509,POLYGON
"158544724",ways_poly,,,,,,,,,,,,,yes,30.3582429833138,59.960198255789,POLYGON
"299116047",ways_poly,,,,,,,,,,,,,yes,30.3574448874171,59.960602528031,POLYGON
"28713368",ways_poly,,,,,,,,,,,,,yes,30.3572640423649,59.9597028014167,POLYGON
"129924577",ways_poly,,,,,,,,,park,,,,,30.3570015306591,59.9592970381414,POLYGON
"28713367",ways_poly,,,,,,,,,,,,,yes,30.35655105,59.9597792,POLYGON
"28713365",ways_poly,,,,,,,,,,,,,hospital,30.3560365709507,59.9606855580329,POLYGON
"256586696",ways_poly,,,,,,,,,,,,,yes,30.3555766,59.959537,POLYGON
"129924576",ways_poly,,,parking,surface,,,,,,,,,,30.3561909,59.9591203,POLYGON
"28713369",ways_poly,Кафедра и клиника амбулаторной хирургии,,clinic,,,,,,,,,,yes,30.3563607824121,59.9593502211042,POLYGON
"129924570",ways_poly,,,parking,surface,,,,,,,,,,30.3561506883507,59.9581535865689,POLYGON
"129924557",ways_poly,,,,,,,,,park,,,,,30.3561737830958,59.9588849510676,POLYGON
"28712992",ways_poly,,,,,,,,,,,,,apartments,30.3556789854712,59.9582457092163,POLYGON
"114796369",ways_poly,,,,,,,,,,,,,apartments,30.3557591968895,59.9578594953075,POLYGON
"114796372",ways_poly,,,,,,,,,,,,,yes,30.3564218009592,59.9579486998303,POLYGON
"1010927680",ways_poly,,,parking,surface,,,,,,,,asphalt,,30.35638,59.95773785,POLYGON
"28712986",ways_poly,Санкт-Петербург-Финляндский линейный отдел МВД РФ на транспорте,,police,,,,,Министерство Внутренних Дел,,,,,yes,30.3568322976208,59.9576529890384,POLYGON
"129924572",ways_poly,,,,,,,,,park,,,,,30.3566102532921,59.9583715956884,POLYGON
"129924566",ways_poly,,,parking,surface,,,,,,,,,,30.3570579195167,59.9581995916349,POLYGON
"28713003",ways_poly,,,,,,,,,,,,,yes,30.3571195682968,59.9587830214832,POLYGON
"158544503",ways_poly,,,,,,,,,,"1",,,roof,30.3570994,59.9570417,POLYGON
"283662667",ways_poly,,,,,,,,,,,,,pavilion,30.3564958295209,59.9554076034254,POLYGON
"174345462",ways_poly,,,parking,surface,,,,,,,,,,30.3558917511437,59.956645557342,POLYGON
